episode,score,type
6543,1.0,train
6544,1.0,train
6545,2.0,train
6546,3.0,train
6547,2.0,train
6548,0,train
6549,1.0,train
6550,0,train
6551,2.0,train
6552,1.0,train
6553,2.0,train
6554,1.0,train
6555,1.0,train
6556,4.0,train
6557,1.0,train
6558,2.0,train
6559,2.0,train
6560,0,train
6561,4.0,train
6562,0,train
6563,2.0,train
6564,1.0,train
6565,4.0,train
6566,4.0,train
6567,1.0,train
6568,2.0,train
6569,3.0,train
6570,1.0,train
6571,0,train
6572,3.0,train
6573,1.0,train
6574,1.0,train
6575,1.0,train
6576,1.0,train
6577,2.0,train
6578,2.0,train
6579,0,train
6580,2.0,train
6581,2.0,train
6582,5.0,train
6583,3.0,train
6584,0,train
6585,3.0,train
6586,1.0,train
6587,1.0,train
6588,1.0,train
6589,2.0,train
6590,3.0,train
6591,1.0,train
6592,4.0,train
6593,2.0,train
6594,2.0,train
6595,2.0,train
6596,1.0,train
6597,5.0,train
6598,0,train
6599,2.0,test
6600,2.0,test
6601,1.0,test
6602,1.0,test
6603,1.0,test
6604,0,test
6605,3.0,test
6606,0,test
6607,2.0,test
6608,2.0,test
6609,1.0,test
6610,1.0,test
6611,1.0,test
6612,3.0,test
6613,2.0,test
6614,2.0,test
6615,1.0,test
6616,0,test
6617,0,test
6618,1.0,test
6619,2.0,test
6620,2.0,test
6621,0,test
6622,0,test
6623,0,test
6624,2.0,test
6625,1.0,test
6626,2.0,test
6627,1.0,test
6628,2.0,test
6629,3.0,test
6630,2.0,test
6631,0,test
6632,3.0,test
6633,0,test
6634,1.0,test
6635,2.0,test
6636,2.0,test
6637,1.0,test
6638,1.0,test
6639,1.0,test
6640,4.0,test
6641,3.0,test
6642,2.0,test
6643,1.0,test
6644,1.0,test
6645,2.0,test
6646,1.0,test
6647,2.0,test
6648,1.0,test
6649,1.0,test
6650,2.0,test
6651,1.0,test
6652,1.0,test
6653,2.0,test
6654,1.0,test
6655,3.0,test
6656,1.0,test
6657,3.0,test
6658,1.0,test
6659,3.0,test
6660,0,test
6661,1.0,test
6662,1.0,test
6663,2.0,test
6664,1.0,test
6665,5.0,test
6666,3.0,test
6667,3.0,test
6668,2.0,test
6669,2.0,test
6670,1.0,test
6671,2.0,test
6672,2.0,test
6673,3.0,test
6674,1.0,test
6675,0,test
6676,1.0,test
6677,2.0,test
6678,1.0,test
6679,2.0,test
6680,2.0,test
6681,3.0,test
6682,3.0,test
6683,1.0,test
6684,2.0,test
6685,1.0,test
6686,0,test
6687,2.0,test
6688,1.0,test
6689,4.0,test
6690,2.0,test
6691,1.0,test
6692,4.0,test
6693,2.0,test
6694,0,test
6695,3.0,test
6696,2.0,test
6697,1.0,test
6698,1.0,test
6699,1.0,test
6700,2.0,test
6701,3.0,test
6702,2.0,test
6703,1.0,test
6704,0,test
6705,1.0,test
6706,3.0,test
6707,2.0,test
6708,0,test
6709,0,test
6710,1.0,test
6711,1.0,test
6712,2.0,test
6713,3.0,test
6714,1.0,test
6715,0,test
6716,1.0,test
6717,2.0,test
6718,3.0,test
6719,1.0,test
6720,1.0,test
6721,1.0,test
6722,0,test
6723,3.0,test
6724,1.0,test
6725,2.0,test
6726,2.0,test
6727,1.0,test
6728,1.0,test
6729,1.0,test
6730,2.0,test
6731,0,test
6732,4.0,test
6733,3.0,test
6734,1.0,test
6735,0,test
6736,2.0,test
6737,0,test
6738,2.0,test
6739,1.0,test
6740,3.0,test
6741,1.0,test
6742,2.0,test
6743,2.0,test
6744,2.0,test
6745,2.0,test
6746,5.0,test
6747,6.0,test
6748,3.0,test
6749,1.0,test
6750,2.0,test
6751,5.0,test
6752,1.0,test
6753,3.0,test
6754,1.0,test
6755,1.0,test
6756,0,test
6757,2.0,test
6758,1.0,test
6759,0,test
6760,1.0,test
6761,1.0,test
6762,1.0,test
6763,1.0,test
6764,2.0,test
6765,1.0,test
6766,2.0,test
6767,3.0,test
6768,1.0,test
6769,2.0,test
6770,2.0,test
6771,1.0,test
6772,1.0,test
6773,2.0,test
6774,2.0,test
6775,2.0,test
6776,2.0,test
6777,5.0,test
6778,1.0,test
6779,1.0,test
6780,2.0,test
6781,1.0,test
6782,0,test
6783,1.0,test
6784,3.0,test
6785,3.0,test
6786,2.0,test
6787,3.0,test
6788,1.0,test
6789,2.0,test
6790,2.0,test
6791,1.0,test
6792,2.0,test
6793,1.0,test
6794,2.0,test
6795,1.0,test
6796,0,test
6797,2.0,test
6798,1.0,test
6799,0,train
6800,2.0,train
6801,2.0,train
6802,2.0,train
6803,1.0,train
6804,2.0,train
6805,0,train
6806,1.0,train
6807,1.0,train
6808,4.0,train
6809,3.0,train
6810,2.0,train
6811,0,train
6812,1.0,train
6813,1.0,train
6814,3.0,train
6815,2.0,train
6816,1.0,train
6817,1.0,train
6818,7.0,train
6819,0,train
6820,3.0,train
6821,1.0,train
6822,2.0,train
6823,3.0,train
6824,2.0,train
6825,2.0,train
6826,1.0,train
6827,3.0,train
6828,1.0,train
6829,1.0,train
6830,1.0,train
6831,1.0,train
6832,2.0,train
6833,0,train
6834,5.0,train
6835,1.0,train
6836,1.0,train
6837,3.0,train
6838,1.0,train
6839,1.0,train
6840,1.0,train
6841,5.0,train
6842,1.0,train
6843,0,train
6844,3.0,train
6845,2.0,train
6846,2.0,train
6847,4.0,train
6848,1.0,train
6849,1.0,train
6850,5.0,train
6851,3.0,train
6852,2.0,train
6853,1.0,train
6854,1.0,train
6855,1.0,train
6856,2.0,train
6857,3.0,train
6858,1.0,train
6859,2.0,train
6860,2.0,train
6861,1.0,train
6862,1.0,train
6863,1.0,train
6864,4.0,train
6865,0,train
6866,1.0,train
6867,2.0,train
6868,1.0,train
6869,0,train
6870,1.0,train
6871,1.0,train
6872,2.0,train
6873,1.0,train
6874,0,train
6875,1.0,train
6876,2.0,train
6877,2.0,train
6878,5.0,train
6879,1.0,train
6880,3.0,train
6881,1.0,train
6882,2.0,train
6883,3.0,train
6884,0,train
6885,1.0,train
6886,1.0,train
6887,1.0,train
6888,0,train
6889,3.0,train
6890,1.0,train
6891,1.0,train
6892,1.0,train
6893,1.0,train
6894,1.0,train
6895,1.0,train
6896,1.0,train
6897,2.0,train
6898,2.0,train
6899,3.0,train
6900,1.0,train
6901,0,train
6902,1.0,train
6903,5.0,train
6904,1.0,train
6905,1.0,train
6906,2.0,train
6907,1.0,train
6908,2.0,train
6909,4.0,train
6910,5.0,train
6911,1.0,train
6912,1.0,train
6913,4.0,train
6914,2.0,train
6915,0,train
6916,1.0,train
6917,0,train
6918,1.0,train
6919,0,train
6920,0,train
6921,1.0,train
6922,1.0,train
6923,0,train
6924,2.0,train
6925,1.0,train
6926,1.0,train
6927,1.0,train
6928,1.0,train
6929,1.0,train
6930,3.0,train
6931,1.0,train
6932,2.0,train
6933,1.0,train
6934,1.0,train
6935,3.0,train
6936,2.0,train
6937,2.0,train
6938,2.0,train
6939,4.0,train
6940,0,train
6941,1.0,train
6942,1.0,train
6943,0,train
6944,1.0,train
6945,2.0,train
6946,1.0,train
6947,1.0,train
6948,5.0,train
6949,2.0,train
6950,1.0,train
6951,3.0,train
6952,3.0,train
6953,2.0,train
6954,0,train
6955,1.0,train
6956,1.0,train
6957,1.0,train
6958,2.0,train
6959,2.0,train
6960,1.0,train
6961,3.0,train
6962,0,train
6963,0,train
6964,2.0,train
6965,1.0,train
6966,1.0,train
6967,3.0,train
6968,2.0,train
6969,1.0,train
6970,0,train
6971,4.0,train
6972,1.0,train
6973,1.0,train
6974,1.0,train
6975,1.0,train
6976,0,train
6977,3.0,train
6978,7.0,train
6979,1.0,train
6980,2.0,train
6981,0,train
6982,2.0,train
6983,0,train
6984,2.0,train
6985,2.0,train
6986,1.0,train
6987,2.0,train
6988,2.0,train
6989,1.0,train
6990,3.0,train
6991,2.0,train
6992,1.0,train
6993,1.0,train
6994,1.0,train
6995,1.0,train
6996,2.0,train
6997,2.0,train
6998,3.0,train
6999,4.0,test
7000,1.0,test
7001,1.0,test
7002,1.0,test
7003,1.0,test
7004,6.0,test
7005,3.0,test
7006,1.0,test
7007,1.0,test
7008,1.0,test
7009,1.0,test
7010,1.0,test
7011,2.0,test
7012,3.0,test
7013,3.0,test
7014,3.0,test
7015,1.0,test
7016,3.0,test
7017,1.0,test
7018,3.0,test
7019,1.0,test
7020,3.0,test
7021,3.0,test
7022,1.0,test
7023,3.0,test
7024,2.0,test
7025,2.0,test
7026,2.0,test
7027,2.0,test
7028,4.0,test
7029,0,test
7030,1.0,test
7031,1.0,test
7032,2.0,test
7033,1.0,test
7034,2.0,test
7035,2.0,test
7036,0,test
7037,1.0,test
7038,3.0,test
7039,2.0,test
7040,1.0,test
7041,3.0,test
7042,2.0,test
7043,2.0,test
7044,2.0,test
7045,1.0,test
7046,2.0,test
7047,1.0,test
7048,2.0,test
7049,2.0,test
7050,1.0,test
7051,1.0,test
7052,2.0,test
7053,2.0,test
7054,1.0,test
7055,1.0,test
7056,2.0,test
7057,2.0,test
7058,2.0,test
7059,2.0,test
7060,1.0,test
7061,1.0,test
7062,7.0,test
7063,4.0,test
7064,1.0,test
7065,2.0,test
7066,2.0,test
7067,1.0,test
7068,2.0,test
7069,2.0,test
7070,2.0,test
7071,2.0,test
7072,5.0,test
7073,0,test
7074,3.0,test
7075,3.0,test
7076,0,test
7077,2.0,test
7078,0,test
7079,0,test
7080,0,test
7081,4.0,test
7082,1.0,test
7083,1.0,test
7084,2.0,test
7085,2.0,test
7086,1.0,test
7087,1.0,test
7088,0,test
7089,2.0,test
7090,2.0,test
7091,1.0,test
7092,2.0,test
7093,2.0,test
7094,1.0,test
7095,2.0,test
7096,0,test
7097,1.0,test
7098,1.0,test
7099,5.0,test
7100,0,test
7101,2.0,test
7102,0,test
7103,1.0,test
7104,2.0,test
7105,2.0,test
7106,1.0,test
7107,4.0,test
7108,2.0,test
7109,2.0,test
7110,1.0,test
7111,2.0,test
7112,3.0,test
7113,2.0,test
7114,3.0,test
7115,1.0,test
7116,2.0,test
7117,3.0,test
7118,1.0,test
7119,2.0,test
7120,1.0,test
7121,1.0,test
7122,0,test
7123,4.0,test
7124,3.0,test
7125,2.0,test
7126,2.0,test
7127,2.0,test
7128,2.0,test
7129,1.0,test
7130,1.0,test
7131,1.0,test
7132,0,test
7133,1.0,test
7134,2.0,test
7135,4.0,test
7136,0,test
7137,1.0,test
7138,3.0,test
7139,1.0,test
7140,1.0,test
7141,3.0,test
7142,1.0,test
7143,1.0,test
7144,1.0,test
7145,1.0,test
7146,2.0,test
7147,1.0,test
7148,3.0,test
7149,1.0,test
7150,1.0,test
7151,2.0,test
7152,3.0,test
7153,1.0,test
7154,2.0,test
7155,1.0,test
7156,1.0,test
7157,3.0,test
7158,2.0,test
7159,2.0,test
7160,1.0,test
7161,2.0,test
7162,5.0,test
7163,1.0,test
7164,3.0,test
7165,4.0,test
7166,1.0,test
7167,1.0,test
7168,1.0,test
7169,2.0,test
7170,1.0,test
7171,1.0,test
7172,2.0,test
7173,2.0,test
7174,1.0,test
7175,3.0,test
7176,1.0,test
7177,1.0,test
7178,3.0,test
7179,2.0,test
7180,2.0,test
7181,3.0,test
7182,1.0,test
7183,1.0,test
7184,7.0,test
7185,0,test
7186,1.0,test
7187,3.0,test
7188,2.0,test
7189,1.0,test
7190,2.0,test
7191,2.0,test
7192,1.0,test
7193,3.0,test
7194,0,test
7195,2.0,test
7196,2.0,test
7197,2.0,test
7198,1.0,test
7199,1.0,train
7200,0,train
7201,1.0,train
7202,1.0,train
7203,1.0,train
7204,2.0,train
7205,4.0,train
7206,2.0,train
7207,1.0,train
7208,4.0,train
7209,1.0,train
7210,1.0,train
7211,0,train
7212,1.0,train
7213,0,train
7214,1.0,train
7215,0,train
7216,1.0,train
7217,0,train
7218,1.0,train
7219,1.0,train
7220,2.0,train
7221,5.0,train
7222,2.0,train
7223,1.0,train
7224,3.0,train
7225,2.0,train
7226,3.0,train
7227,1.0,train
7228,1.0,train
7229,1.0,train
7230,3.0,train
7231,2.0,train
7232,3.0,train
7233,3.0,train
7234,3.0,train
7235,2.0,train
7236,2.0,train
7237,1.0,train
7238,1.0,train
7239,0,train
7240,2.0,train
7241,1.0,train
7242,2.0,train
7243,2.0,train
7244,2.0,train
7245,1.0,train
7246,1.0,train
7247,3.0,train
7248,1.0,train
7249,2.0,train
7250,1.0,train
7251,1.0,train
7252,0,train
7253,2.0,train
7254,6.0,train
7255,2.0,train
7256,2.0,train
7257,1.0,train
7258,3.0,train
7259,1.0,train
7260,1.0,train
7261,1.0,train
7262,2.0,train
7263,3.0,train
7264,1.0,train
7265,1.0,train
7266,2.0,train
7267,2.0,train
7268,1.0,train
7269,2.0,train
7270,2.0,train
7271,2.0,train
7272,2.0,train
7273,1.0,train
7274,2.0,train
7275,1.0,train
7276,1.0,train
7277,0,train
7278,1.0,train
7279,1.0,train
7280,2.0,train
7281,2.0,train
7282,2.0,train
7283,4.0,train
7284,0,train
7285,1.0,train
7286,1.0,train
7287,1.0,train
7288,2.0,train
7289,3.0,train
7290,3.0,train
7291,1.0,train
7292,1.0,train
7293,1.0,train
7294,2.0,train
7295,0,train
7296,2.0,train
7297,1.0,train
7298,0,train
7299,1.0,train
7300,1.0,train
7301,3.0,train
7302,3.0,train
7303,3.0,train
7304,2.0,train
7305,0,train
7306,2.0,train
7307,1.0,train
7308,2.0,train
7309,3.0,train
7310,2.0,train
7311,2.0,train
7312,1.0,train
7313,2.0,train
7314,1.0,train
7315,1.0,train
7316,1.0,train
7317,3.0,train
7318,1.0,train
7319,10.0,train
7320,3.0,train
7321,1.0,train
7322,1.0,train
7323,1.0,train
7324,2.0,train
7325,0,train
7326,1.0,train
7327,8.0,train
7328,2.0,train
7329,2.0,train
7330,1.0,train
7331,1.0,train
7332,1.0,train
7333,0,train
7334,2.0,train
7335,1.0,train
7336,2.0,train
7337,3.0,train
7338,1.0,train
7339,2.0,train
7340,5.0,train
7341,3.0,train
7342,1.0,train
7343,1.0,train
7344,1.0,train
7345,1.0,train
7346,0,train
7347,1.0,train
7348,1.0,train
7349,2.0,train
7350,1.0,train
7351,5.0,train
7352,2.0,train
7353,2.0,train
7354,3.0,train
7355,1.0,train
7356,1.0,train
7357,1.0,train
7358,1.0,train
7359,1.0,train
7360,1.0,train
7361,3.0,train
7362,2.0,train
7363,3.0,train
7364,2.0,train
7365,3.0,train
7366,2.0,train
7367,2.0,train
7368,1.0,train
7369,2.0,train
7370,0,train
7371,1.0,train
7372,2.0,train
7373,0,train
7374,1.0,train
7375,7.0,train
7376,2.0,train
7377,3.0,train
7378,0,train
7379,1.0,train
7380,2.0,train
7381,3.0,train
7382,2.0,train
7383,1.0,train
7384,1.0,train
7385,1.0,train
7386,1.0,train
7387,1.0,train
7388,1.0,train
7389,2.0,train
7390,5.0,train
7391,1.0,train
7392,1.0,train
7393,2.0,train
7394,2.0,train
7395,7.0,train
7396,3.0,train
7397,2.0,train
7398,2.0,train
7399,3.0,test
7400,1.0,test
7401,0,test
7402,4.0,test
7403,1.0,test
7404,2.0,test
7405,2.0,test
7406,1.0,test
7407,2.0,test
7408,1.0,test
7409,3.0,test
7410,1.0,test
7411,1.0,test
7412,0,test
7413,1.0,test
7414,1.0,test
7415,2.0,test
7416,2.0,test
7417,0,test
7418,1.0,test
7419,2.0,test
7420,3.0,test
7421,2.0,test
7422,0,test
7423,4.0,test
7424,1.0,test
7425,3.0,test
7426,1.0,test
7427,0,test
7428,3.0,test
7429,0,test
7430,2.0,test
7431,0,test
7432,2.0,test
7433,2.0,test
7434,7.0,test
7435,0,test
7436,3.0,test
7437,2.0,test
7438,0,test
7439,1.0,test
7440,1.0,test
7441,2.0,test
7442,3.0,test
7443,3.0,test
7444,1.0,test
7445,0,test
7446,1.0,test
7447,1.0,test
7448,1.0,test
7449,4.0,test
7450,1.0,test
7451,1.0,test
7452,2.0,test
7453,2.0,test
7454,1.0,test
7455,2.0,test
7456,1.0,test
7457,1.0,test
7458,0,test
7459,1.0,test
7460,1.0,test
7461,3.0,test
7462,1.0,test
7463,3.0,test
7464,2.0,test
7465,1.0,test
7466,0,test
7467,3.0,test
7468,2.0,test
7469,1.0,test
7470,3.0,test
7471,2.0,test
7472,3.0,test
7473,4.0,test
7474,0,test
7475,1.0,test
7476,1.0,test
7477,2.0,test
7478,0,test
7479,2.0,test
7480,3.0,test
7481,3.0,test
7482,1.0,test
7483,3.0,test
7484,5.0,test
7485,1.0,test
7486,1.0,test
7487,1.0,test
7488,4.0,test
7489,1.0,test
7490,2.0,test
7491,1.0,test
7492,2.0,test
7493,1.0,test
7494,3.0,test
7495,1.0,test
7496,1.0,test
7497,0,test
7498,2.0,test
7499,4.0,test
7500,3.0,test
7501,1.0,test
7502,3.0,test
7503,2.0,test
7504,1.0,test
7505,3.0,test
7506,2.0,test
7507,2.0,test
7508,3.0,test
7509,1.0,test
7510,3.0,test
7511,1.0,test
7512,3.0,test
7513,0,test
7514,1.0,test
7515,0,test
7516,0,test
7517,1.0,test
7518,2.0,test
7519,0,test
7520,5.0,test
7521,4.0,test
7522,2.0,test
7523,5.0,test
7524,4.0,test
7525,1.0,test
7526,1.0,test
7527,2.0,test
7528,1.0,test
7529,2.0,test
7530,2.0,test
7531,1.0,test
7532,2.0,test
7533,1.0,test
7534,2.0,test
7535,1.0,test
7536,0,test
7537,1.0,test
7538,3.0,test
7539,2.0,test
7540,3.0,test
7541,1.0,test
7542,1.0,test
7543,5.0,test
7544,0,test
7545,2.0,test
7546,2.0,test
7547,1.0,test
7548,2.0,test
7549,2.0,test
7550,1.0,test
7551,1.0,test
7552,1.0,test
7553,1.0,test
7554,1.0,test
7555,2.0,test
7556,7.0,test
7557,3.0,test
7558,3.0,test
7559,1.0,test
7560,2.0,test
7561,0,test
7562,5.0,test
7563,1.0,test
7564,1.0,test
7565,2.0,test
7566,3.0,test
7567,0,test
7568,3.0,test
7569,4.0,test
7570,0,test
7571,2.0,test
7572,1.0,test
7573,0,test
7574,2.0,test
7575,1.0,test
7576,1.0,test
7577,2.0,test
7578,1.0,test
7579,0,test
7580,4.0,test
7581,1.0,test
7582,0,test
7583,0,test
7584,0,test
7585,2.0,test
7586,2.0,test
7587,1.0,test
7588,1.0,test
7589,1.0,test
7590,1.0,test
7591,0,test
7592,0,test
7593,2.0,test
7594,1.0,test
7595,3.0,test
7596,2.0,test
7597,2.0,test
7598,2.0,test
7599,2.0,train
7600,3.0,train
7601,1.0,train
7602,1.0,train
7603,2.0,train
7604,0,train
7605,3.0,train
7606,1.0,train
7607,1.0,train
7608,0,train
7609,1.0,train
7610,1.0,train
7611,2.0,train
7612,3.0,train
7613,0,train
7614,1.0,train
7615,2.0,train
7616,0,train
7617,1.0,train
7618,3.0,train
7619,1.0,train
7620,1.0,train
7621,1.0,train
7622,0,train
7623,0,train
7624,1.0,train
7625,2.0,train
7626,2.0,train
7627,1.0,train
7628,3.0,train
7629,4.0,train
7630,1.0,train
7631,2.0,train
7632,1.0,train
7633,1.0,train
7634,1.0,train
7635,2.0,train
7636,1.0,train
7637,4.0,train
7638,1.0,train
7639,1.0,train
7640,2.0,train
7641,1.0,train
7642,1.0,train
7643,1.0,train
7644,1.0,train
7645,1.0,train
7646,4.0,train
7647,1.0,train
7648,1.0,train
7649,1.0,train
7650,6.0,train
7651,1.0,train
7652,0,train
7653,3.0,train
7654,0,train
7655,1.0,train
7656,1.0,train
7657,1.0,train
7658,2.0,train
7659,4.0,train
7660,1.0,train
7661,0,train
7662,0,train
7663,1.0,train
7664,2.0,train
7665,1.0,train
7666,6.0,train
7667,0,train
7668,1.0,train
7669,0,train
7670,1.0,train
7671,5.0,train
7672,0,train
7673,4.0,train
7674,1.0,train
7675,0,train
7676,1.0,train
7677,2.0,train
7678,1.0,train
7679,2.0,train
7680,1.0,train
7681,2.0,train
7682,1.0,train
7683,0,train
7684,1.0,train
7685,1.0,train
7686,2.0,train
7687,1.0,train
7688,3.0,train
7689,2.0,train
7690,1.0,train
7691,4.0,train
7692,1.0,train
7693,4.0,train
7694,2.0,train
7695,2.0,train
7696,2.0,train
7697,2.0,train
7698,2.0,train
7699,5.0,train
7700,1.0,train
7701,0,train
7702,0,train
7703,1.0,train
7704,1.0,train
7705,1.0,train
7706,4.0,train
7707,2.0,train
7708,0,train
7709,1.0,train
7710,2.0,train
7711,1.0,train
7712,3.0,train
7713,0,train
7714,2.0,train
7715,1.0,train
7716,0,train
7717,1.0,train
7718,3.0,train
7719,1.0,train
7720,3.0,train
7721,1.0,train
7722,2.0,train
7723,2.0,train
7724,0,train
7725,2.0,train
7726,1.0,train
7727,1.0,train
7728,4.0,train
7729,1.0,train
7730,1.0,train
7731,1.0,train
7732,2.0,train
7733,1.0,train
7734,2.0,train
7735,2.0,train
7736,0,train
7737,2.0,train
7738,1.0,train
7739,1.0,train
7740,2.0,train
7741,0,train
7742,0,train
7743,1.0,train
7744,2.0,train
7745,2.0,train
7746,1.0,train
7747,1.0,train
7748,3.0,train
7749,0,train
7750,0,train
7751,0,train
7752,0,train
7753,0,train
7754,2.0,train
7755,2.0,train
7756,1.0,train
7757,2.0,train
7758,1.0,train
7759,1.0,train
7760,0,train
7761,1.0,train
7762,0,train
7763,2.0,train
7764,3.0,train
7765,2.0,train
7766,1.0,train
7767,1.0,train
7768,3.0,train
7769,1.0,train
7770,4.0,train
7771,2.0,train
7772,0,train
7773,0,train
7774,2.0,train
7775,2.0,train
7776,2.0,train
7777,2.0,train
7778,2.0,train
7779,3.0,train
7780,2.0,train
7781,0,train
7782,2.0,train
7783,4.0,train
7784,4.0,train
7785,1.0,train
7786,2.0,train
7787,1.0,train
7788,3.0,train
7789,2.0,train
7790,2.0,train
7791,3.0,train
7792,1.0,train
7793,1.0,train
7794,1.0,train
7795,2.0,train
7796,1.0,train
7797,2.0,train
7798,2.0,train
7799,2.0,test
7800,2.0,test
7801,1.0,test
7802,2.0,test
7803,2.0,test
7804,4.0,test
7805,2.0,test
7806,1.0,test
7807,1.0,test
7808,1.0,test
7809,2.0,test
7810,3.0,test
7811,1.0,test
7812,1.0,test
7813,4.0,test
7814,1.0,test
7815,0,test
7816,3.0,test
7817,1.0,test
7818,2.0,test
7819,1.0,test
7820,2.0,test
7821,2.0,test
7822,4.0,test
7823,4.0,test
7824,4.0,test
7825,1.0,test
7826,1.0,test
7827,2.0,test
7828,1.0,test
7829,3.0,test
7830,0,test
7831,3.0,test
7832,5.0,test
7833,0,test
7834,2.0,test
7835,1.0,test
7836,1.0,test
7837,3.0,test
7838,3.0,test
7839,1.0,test
7840,1.0,test
7841,0,test
7842,1.0,test
7843,0,test
7844,2.0,test
7845,3.0,test
7846,4.0,test
7847,2.0,test
7848,3.0,test
7849,2.0,test
7850,2.0,test
7851,1.0,test
7852,1.0,test
7853,3.0,test
7854,2.0,test
7855,1.0,test
7856,2.0,test
7857,3.0,test
7858,1.0,test
7859,1.0,test
7860,1.0,test
7861,2.0,test
7862,5.0,test
7863,1.0,test
7864,1.0,test
7865,3.0,test
7866,2.0,test
7867,4.0,test
7868,2.0,test
7869,1.0,test
7870,2.0,test
7871,3.0,test
7872,1.0,test
7873,3.0,test
7874,4.0,test
7875,1.0,test
7876,1.0,test
7877,2.0,test
7878,0,test
7879,3.0,test
7880,3.0,test
7881,1.0,test
7882,1.0,test
7883,1.0,test
7884,0,test
7885,1.0,test
7886,2.0,test
7887,2.0,test
7888,1.0,test
7889,1.0,test
7890,0,test
7891,2.0,test
7892,1.0,test
7893,1.0,test
7894,3.0,test
7895,4.0,test
7896,1.0,test
7897,2.0,test
7898,2.0,test
7899,0,test
7900,4.0,test
7901,2.0,test
7902,1.0,test
7903,2.0,test
7904,2.0,test
7905,1.0,test
7906,2.0,test
7907,1.0,test
7908,1.0,test
7909,4.0,test
7910,1.0,test
7911,2.0,test
7912,2.0,test
7913,2.0,test
7914,1.0,test
7915,1.0,test
7916,1.0,test
7917,3.0,test
7918,2.0,test
7919,1.0,test
7920,2.0,test
7921,1.0,test
7922,0,test
7923,3.0,test
7924,3.0,test
7925,4.0,test
7926,1.0,test
7927,3.0,test
7928,0,test
7929,3.0,test
7930,1.0,test
7931,3.0,test
7932,3.0,test
7933,2.0,test
7934,2.0,test
7935,1.0,test
7936,1.0,test
7937,0,test
7938,2.0,test
7939,1.0,test
7940,3.0,test
7941,1.0,test
7942,0,test
7943,1.0,test
7944,0,test
7945,2.0,test
7946,1.0,test
7947,1.0,test
7948,3.0,test
7949,1.0,test
7950,1.0,test
7951,2.0,test
7952,1.0,test
7953,1.0,test
7954,4.0,test
7955,3.0,test
7956,2.0,test
7957,1.0,test
7958,1.0,test
7959,3.0,test
7960,0,test
7961,0,test
7962,1.0,test
7963,2.0,test
7964,1.0,test
7965,1.0,test
7966,1.0,test
7967,3.0,test
7968,1.0,test
7969,1.0,test
7970,2.0,test
7971,3.0,test
7972,3.0,test
7973,1.0,test
7974,1.0,test
7975,2.0,test
7976,1.0,test
7977,1.0,test
7978,0,test
7979,1.0,test
7980,1.0,test
7981,1.0,test
7982,3.0,test
7983,3.0,test
7984,3.0,test
7985,2.0,test
7986,1.0,test
7987,3.0,test
7988,1.0,test
7989,2.0,test
7990,4.0,test
7991,1.0,test
7992,0,test
7993,4.0,test
7994,3.0,test
7995,2.0,test
7996,1.0,test
7997,3.0,test
7998,1.0,test
7999,7.0,train
8000,0,train
8001,5.0,train
8002,2.0,train
8003,5.0,train
8004,1.0,train
8005,1.0,train
8006,1.0,train
8007,2.0,train
8008,1.0,train
8009,4.0,train
8010,2.0,train
8011,2.0,train
8012,1.0,train
8013,1.0,train
8014,1.0,train
8015,0,train
8016,3.0,train
8017,4.0,train
8018,2.0,train
8019,3.0,train
8020,1.0,train
8021,2.0,train
8022,0,train
8023,3.0,train
8024,1.0,train
8025,1.0,train
8026,3.0,train
8027,0,train
8028,0,train
8029,1.0,train
8030,2.0,train
8031,1.0,train
8032,1.0,train
8033,3.0,train
8034,1.0,train
8035,1.0,train
8036,1.0,train
8037,2.0,train
8038,0,train
8039,2.0,train
8040,2.0,train
8041,1.0,train
8042,1.0,train
8043,1.0,train
8044,0,train
8045,1.0,train
8046,3.0,train
8047,1.0,train
8048,4.0,train
8049,1.0,train
8050,3.0,train
8051,1.0,train
8052,0,train
8053,2.0,train
8054,3.0,train
8055,0,train
8056,3.0,train
8057,3.0,train
8058,2.0,train
8059,0,train
8060,2.0,train
8061,2.0,train
8062,1.0,train
8063,2.0,train
8064,2.0,train
8065,1.0,train
8066,2.0,train
8067,1.0,train
8068,1.0,train
8069,1.0,train
8070,0,train
8071,2.0,train
8072,3.0,train
8073,1.0,train
8074,0,train
8075,1.0,train
8076,2.0,train
8077,1.0,train
8078,1.0,train
8079,1.0,train
8080,2.0,train
8081,4.0,train
8082,2.0,train
8083,2.0,train
8084,1.0,train
8085,1.0,train
8086,0,train
8087,2.0,train
8088,2.0,train
8089,0,train
8090,2.0,train
8091,0,train
8092,2.0,train
8093,1.0,train
8094,5.0,train
8095,2.0,train
8096,2.0,train
8097,1.0,train
8098,2.0,train
8099,1.0,train
8100,2.0,train
8101,4.0,train
8102,3.0,train
8103,1.0,train
8104,5.0,train
8105,1.0,train
8106,1.0,train
8107,2.0,train
8108,4.0,train
8109,1.0,train
8110,0,train
8111,1.0,train
8112,1.0,train
8113,2.0,train
8114,2.0,train
8115,2.0,train
8116,1.0,train
8117,7.0,train
8118,1.0,train
8119,3.0,train
8120,1.0,train
8121,4.0,train
8122,1.0,train
8123,1.0,train
8124,3.0,train
8125,1.0,train
8126,4.0,train
8127,4.0,train
8128,0,train
8129,3.0,train
8130,4.0,train
8131,3.0,train
8132,5.0,train
8133,1.0,train
8134,3.0,train
8135,3.0,train
8136,0,train
8137,1.0,train
8138,3.0,train
8139,3.0,train
